prov_id,mun_id,total_2023,hombres_2023,mujeres_2023,ine_id,municipio,km2,densidad
03,03125,670.0,344.0,326.0,3125000000,Senija,479.0,1.3987473903966596
03,03127,630.0,334.0,296.0,3127000000,Tarbena,3167.0,0.19892642879696873
03,03128,12515.0,6249.0,6266.0,3128000000,Teulada,3225.0,3.8806201550387596
03,03129,1808.0,948.0,860.0,3129000000,Tibi,7038.0,0.25689116226200626
03,03130,40.0,27.0,13.0,3130000000,Tollos,1597.0,0.025046963055729492
03,03131,339.0,164.0,175.0,3131000000,Tormos,536.0,0.6324626865671642
03,03132,714.0,376.0,338.0,3132000000,Torremanzanas,3648.0,0.19572368421052633
03,03133,89290.0,43252.0,46038.0,3133000000,Torrevieja,7176.0,12.442865105908584
03,03134,174.0,91.0,83.0,3134000000,La vall d'alcala,2285.0,0.07614879649890591
03,03135,230.0,120.0,110.0,3135000000,La vall d'ebo,3243.0,0.07092198581560284
03,03136,581.0,301.0,280.0,3136000000,La vall de gallinera,5363.0,0.1083348871900056
03,03137,873.0,436.0,437.0,3137000000,La vall de laguar,2305.0,0.3787418655097614
03,03138,5101.0,2508.0,2593.0,3138000000,El verger,816.0,6.251225490196078
03,03139,36093.0,17835.0,18258.0,3139000000,Villajoyosa,5925.0,6.091645569620253
03,03140,34144.0,17102.0,17042.0,3140000000,Villena,34538.0,0.9885922751751693
03,03901,2763.0,1302.0,1461.0,3901000000,Els poblets,362.0,7.632596685082873
03,03902,23428.0,11986.0,11442.0,3902000000,Pilar de la horadada,7781.0,3.010924045752474
03,03903,5477.0,2762.0,2715.0,3903000000,Los montesinos,1499.0,3.6537691794529685
03,03904,2208.0,1142.0,1066.0,3904000000,San isidro,117.0,18.871794871794872
04,04001,1255.0,650.0,605.0,4001000000,Abla,4524.0,0.27740937223695844
04,04002,1275.0,675.0,600.0,4002000000,Abrucena,8368.0,0.1523661567877629
04,04003,25195.0,12858.0,12337.0,4003000000,Adra,8969.0,2.8091203032668077
04,04004,682.0,366.0,316.0,4004000000,Albanchez,3491.0,0.19535949584646234
04,04005,596.0,293.0,303.0,4005000000,Alboloduy,6973.0,0.08547253692815145
04,04006,12311.0,6276.0,6035.0,4006000000,Albox,16828.0,0.7315783218445449
04,04007,803.0,418.0,385.0,4007000000,Alcolea,6752.0,0.11892772511848342
04,04008,560.0,307.0,253.0,4008000000,Alcontar,9391.0,0.059631562133958045
04,04009,132.0,68.0,64.0,4009000000,Alcudia de monteagud,1552.0,0.08505154639175258
04,04010,708.0,374.0,334.0,4010000000,Alhabia,1639.0,0.4319707138499085
04,04011,3817.0,1932.0,1885.0,4011000000,Alhama de almeria,2624.0,1.4546493902439024
04,04012,221.0,108.0,113.0,4012000000,Alicun,587.0,0.37649063032367974
04,04013,200578.0,97592.0,102986.0,4013000000,Almeria,29572.0,6.782699851210604
04,04014,207.0,105.0,102.0,4014000000,Almocita,3083.0,0.0671423937722997
04,04015,146.0,82.0,64.0,4015000000,Alsodux,201.0,0.7263681592039801
04,04016,3417.0,1780.0,1637.0,4016000000,Antas,9973.0,0.3426250877368896
04,04017,4439.0,2201.0,2238.0,4017000000,Arboleas,6614.0,0.671152101602661
04,04018,335.0,167.0,168.0,4018000000,Armuña de almanzora,772.0,0.4339378238341969
04,04019,237.0,124.0,113.0,4019000000,Bacares,9452.0,0.025074058400338554
04,04020,326.0,170.0,156.0,4020000000,Bayarcal,3802.0,0.08574434508153603
04,04021,221.0,104.0,117.0,4021000000,Bayarque,2636.0,0.0838391502276176
04,04022,1012.0,506.0,506.0,4022000000,Bedar,4672.0,0.2166095890410959
04,04023,144.0,78.0,66.0,4023000000,Beires,3883.0,0.03708472830285862
04,04024,4643.0,2294.0,2349.0,4024000000,Benahadux,1662.0,2.7936221419975933
04,04026,58.0,33.0,25.0,4026000000,Benitagla,64.0,0.90625
04,04027,254.0,144.0,110.0,4027000000,Benizalon,3197.0,0.07944948389114795
04,04028,241.0,131.0,110.0,4028000000,Bentarique,1134.0,0.21252204585537918
04,04029,12917.0,6670.0,6247.0,4029000000,Berja,18581.0,0.6951724880254023
04,04030,1153.0,597.0,556.0,4030000000,Canjayar,6693.0,0.17226953533542508
04,04031,3573.0,1804.0,1769.0,4031000000,Cantoria,7895.0,0.4525649145028499
04,04032,8375.0,4303.0,4072.0,4032000000,Carboneras,9546.0,0.8773308191912843
04,04033,109.0,58.0,51.0,4033000000,Castro de filabres,2924.0,0.037277701778385776
04,04034,202.0,109.0,93.0,4034000000,Cobdar,3199.0,0.0631447327289778
04,04035,15023.0,7812.0,7211.0,4035000000,Cuevas del almanzora,26398.0,0.569096143647246
04,04036,302.0,154.0,148.0,4036000000,Chercos,1355.0,0.22287822878228783
